Rank,Prev,Team,Conf,Region,Rating,AdjEff,AdjO,AdjD,AdjHFA,Elo,Elo+,Wins,Losses,DIII W,DIII L,Conf W,Conf L,Pred. W,Pred. L,Pred. DIIIW,Pred. DIIIL,Pred. ConfW,Pred. ConfL,To-Date SOS,To-Date SOS+,To-Date NCSOS,SOS,SOS+,NCSOS,Future SOS,Future SOS+,Future NCSOS,MOV+,SOR,E+,G+,A+,BA,EAW,GAW,AAW,Best MOV,Opp...44,Best Win,Opp...46,Worst MOV,Opp...48,Worst Loss,Opp...50,OGrade,DGrade,Grade,OError,DError,Error,OC,DC,HC,WinPerc,Exp_SOR,Exp_BestW,Exp_WorstL,AdjGames,AdjWP
192,192,Minnesota-Morris,UMAC,6,-20.31060606631171,-21.690400021773566,14.967144563171207,36.65754458494477,-0.05733256429256722,1066.6212649146862,1068.1610053740583,0,0,0,0,0,0,6.313266448253218,3.6867335517467823,6.313266448253218,3.6867335517467823,5.538905496672447,2.461094503327553,NA,NA,NA,0.13918305605959508,0.06854606527752108,0.5010566472253437,0.13918305605959508,0.06854606527752108,0.5010566472253437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-53.58123464627526,18.25029193907079,-35.33094270720447,-42.03040157411073,30.074304551254343,-11.95609702285639,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
193,194,Guilford,ODAC,3,-20.40653275830206,-22.199189450704175,14.402362883969117,36.60155233467329,0.49693634718186264,1200.4080117683689,1193.544110670939,0,0,0,0,0,0,2.620395627820981,7.3796043721790205,2.620395627820981,7.3796043721790205,1.834337965977213,6.1656620340227875,NA,NA,NA,0.4390866508119866,0.08790759001259643,0.13980363744527696,0.4390866508119866,0.08790759001259643,0.13980363744527696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-35.76123543816077,16.86595343239626,-18.895282005764507,-23.604100219107604,24.512914954921893,0.9088147358142891,N,A,N,NA,NA,2.718281828459045,1,NA,NA
194,193,Willamette,NWC,6,-20.418731984993812,-21.95918775323507,12.689655236879192,34.64884299011426,0.5872747047527219,1133.6658635434198,1087.2617633207756,0,0,0,0,0,0,0.9250155697994663,9.074984430200532,0.9250155697994663,9.074984430200532,0.508011546708389,7.4919884532916114,NA,NA,NA,0.6034207485231334,0.12840877995427724,0.4496487424120379,0.6034207485231334,0.12840877995427724,0.4496487424120379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-21.329040206950786,33.39241071135509,12.063370504404304,-7.547304095569458,39.40464065351642,31.857336557946958,N,A+,B+,NA,NA,2.718281828459045,1,NA,NA
195,195,Rockford,NACC,5,-20.965476942204226,-22.212120312722167,22.011220541989996,44.22334085471216,-0.03257870743506968,993.8382289698266,1031.397133900479,0,0,0,0,0,0,3.6233274502183193,6.376672549781681,3.6233274502183193,6.376672549781681,2.3424529083885286,5.657547091611471,NA,NA,NA,0.30517202563216406,0.04496768923113535,0.06592741499940408,0.30517202563216406,0.04496768923113535,0.06592741499940408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-46.63818079643326,0.22045068485371477,-46.417730111579544,-42.02861527867027,15.921076648572436,-26.107538630097835,N,C,N,NA,NA,2.718281828459045,1,NA,NA
196,198,Norwich,NEWMAC,1,-21.013140966381833,-21.869714352743834,13.164418327458241,35.03413268020208,1.4334807613178526,858.5229900855909,918.5736847839255,0,1,0,1,0,0,2.9713026016995436,7.028697398300457,2.9713026016995436,7.028697398300457,1.056518433263779,5.943481566736221,0.3507470309294054,0.010387787329529274,0.3507470309294054,0.3294243955634622,0.04907995178559159,0.11870041088378731,0.3270552138561351,0.05337908116959852,0.0026771008609782765,-44.08937244966647,1,0,0,0,1,-0.9930415960214893,-0.9041484446715045,-0.5602926619394879,-44.08937244966647,St. Lawrence,TRUE,NA,-44.08937244966647,St. Lawrence,FALSE,NA,-19.837688740169234,-2.409308417274767,-22.246997157444,-9.801527358320444,14.38089709520451,4.5793697368840665,N,D+,N,0,2.718281828459045,2.718281828459045,1,0,-0.8912857232244941
197,197,Millikin,CCIW,5,-21.19449104250824,-22.89974567692329,13.14992561243829,36.04967128936158,0.705730696470566,1152.8906012345417,1145.1082150098662,0,0,0,0,0,0,1.1607321961156456,8.839267803884356,1.1607321961156456,8.839267803884356,0.7064857347151277,8.293514265284873,NA,NA,NA,0.6010826399937567,0.2202220056677729,0.05641900925425203,0.6010826399937567,0.2202220056677729,0.05641900925425203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-37.09353567432431,13.323426392762865,-23.770109281561442,-23.7842869782715,25.58889768427917,1.8046107060076721,N,A,N,NA,NA,2.718281828459045,1,NA,NA
198,196,Thiel,PAC,2,-21.844253639633404,-23.510173637472,10.930118524971009,34.44029216244301,0.7871669534235299,1138.178284129705,1092.5125863550045,0,1,0,1,0,0,2.0297616979716837,7.970238302028316,2.0297616979716837,7.970238302028316,1.76797616697317,6.23202383302683,0.4093196088126341,0.015462773503326144,0.4093196088126341,0.44989111992005065,0.09448853131962795,0.383125132878537,0.4543990655986525,0.10326917107699482,0.35693065694443993,-50.674363462282415,1,0,0,0,1,-0.9964189399659469,-0.9376528442838272,-0.6485906807150157,-50.674363462282415,Concordia Wis.,TRUE,NA,-50.674363462282415,Concordia Wis.,FALSE,NA,-20.52755675125607,-3.2863876926169198,-23.81394444387299,-7.495668500613682,3.616002779143095,-3.8796657214705874,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.9188588648634184
199,199,Albright,MAC,1,-21.87496819678853,-23.22589963089317,7.441577066259654,30.667476697152825,0.802375488215809,1055.451480292492,957.6861156575073,1,0,1,0,0,0,2.0064184956958115,7.9935815043041885,2.0064184956958115,7.9935815043041885,1.45874062478659,7.54125937521341,0.037872057317220875,1.0583476314729445e-4,0.037872057317220875,0.3450345626006221,0.0182627745217096,0.037872057317220875,0.37916372985433333,0.02028021227266097,NA,-47.1106241536193,0.999178370277835,0,0,0,1,7.035420294898564e-5,0.003988124444207153,0.06690732527938492,-47.1106241536193,Gallaudet,TRUE,NA,-47.1106241536193,Gallaudet,FALSE,NA,-25.77296047446733,0.48396674147294894,-25.28899373299438,-12.035919789513827,12.167315805732294,0.13139601621846708,N,C-,N,1,2.7160493245869226,2.718281828459045,1,0,0.012515772796107697
200,200,Nichols,CNE,1,-21.924047600974106,-23.134796039121003,26.551463839107665,49.68625987822867,1.1836269189209911,976.8496910670899,964.96360015341,0,0,0,0,0,0,2.5303325206739626,7.469667479326037,2.5303325206739626,7.469667479326037,2.1973632871891238,4.802636712810877,NA,NA,NA,0.35219717135231177,0.04171336181894878,0.371906206699203,0.35219717135231177,0.04171336181894878,0.371906206699203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-22.148339613595194,16.38755733506879,-5.760782278526403,-22.075214008040717,42.41519242008299,20.33997841204227,N,A+,D,NA,NA,2.718281828459045,1,NA,NA
201,177,Averett,ODAC,3,-22.100572077434634,-24.20459136304673,17.02918917558968,41.23378053863641,1.6228696368542175,1287.0434555476072,1203.7569409660182,0,1,0,1,0,0,2.596231694250401,7.403768305749599,2.596231694250401,7.403768305749599,1.5990652454374779,6.400934754562522,0.4337597851104247,0.01806133869554971,0.4337597851104247,0.4597888666818809,0.08845432555884221,0.23103655366413745,0.4626809868564872,0.09627576854365248,0.028313322217850212,-75.82632880899126,1,0,0,0,1,-0.985597008423694,-0.8490307772539192,-0.4516234425299368,-75.82632880899126,N.C. Wesleyan,TRUE,NA,-75.82632880899126,N.C. Wesleyan,FALSE,NA,-13.893702274467305,-39.53101517572929,-53.424717450196596,-6.762339838436688,-34.835614417050444,-41.59795425548713,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.8510793370514761
202,201,Luther,ARC,5,-22.52701946598202,-23.770109281561442,14.829796666351793,38.599905947913236,2.253141914595423,987.3769470271607,935.0096772355288,0,0,0,0,0,0,1.6520603118916877,8.347939688108314,1.6520603118916877,8.347939688108314,0.6153044482282443,7.384695551771756,NA,NA,NA,0.49361456842721674,0.15578291811059236,0.06085221666147034,0.49361456842721674,0.15578291811059236,0.06085221666147034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-37.556041562950504,14.65629588602722,-22.899745676923285,-25.58889768427917,23.7842869782715,-1.8046107060076721,N,A,N,NA,NA,2.718281828459045,1,NA,NA
203,203,Roanoke,ODAC,3,-24.721142452832623,-25.939758021634013,13.356534562406381,39.296292584040394,1.3351306242404937,905,905,0,0,0,0,0,0,1.7532022766934554,7.2467977233065435,1.7532022766934554,7.2467977233065435,1.4897861724057053,6.510213827594295,NA,NA,NA,0.4668691412546381,0.09510633558479624,0.10096853915939619,0.4668691412546381,0.09510633558479624,0.10096853915939619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
204,204,Lyon,SCAC,3,-24.906595128510073,-25.91807832980308,14.087339462299463,40.00541779210254,0.26411252835191285,835.4338541620043,830.5996600109573,0,0,0,0,0,0,1.984004165045553,7.015995834954447,1.3394147064636017,6.660585293536399,0.3006984775897058,4.699301522410294,NA,NA,NA,0.41488135274068494,0.047493612181438466,0.2526263263528239,0.41488135274068494,0.047493612181438466,0.2526263263528239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-20.37286533013786,36.160471773383286,15.787606443245426,-7.859881404703494,51.819162072260575,43.95928066755708,N,A+,A,NA,NA,2.718281828459045,1,NA,NA
205,206,St. Vincent,PAC,2,-25.170224340619647,-26.807671824579117,9.01999636571644,35.827668190295554,1.56768273225303,1022.4251486985671,1039.2378274894556,0,0,0,0,0,0,2.063648326469523,7.936351673530476,2.063648326469523,7.936351673530476,1.069647670732753,6.930352329267247,NA,NA,NA,0.4686527726381349,0.14704341688700245,0.08584003310347127,0.4686527726381349,0.14704341688700245,0.08584003310347127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-46.694324508583016,8.267339684118255,-38.42698482446476,-29.06090844035591,13.95101027913981,-15.1098981612161,N,B-,N,NA,NA,2.718281828459045,1,NA,NA
206,208,Framingham State,MASCAC,1,-25.683801744014232,-27.47286154972846,12.026050316526007,39.49891186625447,0.5845969694091466,1083.2708977196019,1033.864043513665,0,0,0,0,0,0,4.229771309772494,5.770228690227506,4.229771309772494,5.770228690227506,4.08990786461758,4.91009213538242,NA,NA,NA,0.15115421970006931,0.00664039031472502,0.3169500387734605,0.15115421970006931,0.00664039031472502,0.3169500387734605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-31.426918248080558,22.69840038387646,-8.728517864204097,-16.564749015769742,33.57964027175638,17.01489125598664,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
207,205,Gallaudet,ODAC,3,-25.793026646347126,-27.288993732994378,8.493957566558164,35.78295129955254,1.176989320347902,949.8383357534611,997.1273539552654,0,1,0,1,0,0,1.7965493063294722,7.203450693670527,1.7965493063294722,7.203450693670527,1.344227177238694,6.655772822761306,0.08435907997519743,4.7476655950562385e-4,0.08435907997519743,0.4665464588529304,0.09491691721993162,0.08435907997519743,0.5143198812126469,0.10672218605248486,NA,-52.002724290199595,1,0,0,0,1,-0.9999442515109613,-0.9966384702702082,-0.940195077788923,-52.002724290199595,Albright,TRUE,NA,-52.002724290199595,Albright,FALSE,NA,-24.67746752223804,-0.5484321086551307,-25.22589963089317,-12.167315805732294,12.035919789513827,-0.13139601621846708,N,D+,N,0,2.718281828459045,2.718281828459045,1,0,-0.9888841288103706
208,207,Martin Luther,UMAC,6,-25.81769109207305,-27.20218276334613,8.090094408854606,35.292277172200734,1.551205372448866,948.6824447421678,901.6232597523274,0,0,0,0,0,0,5.073266079865292,4.9267339201347085,5.073266079865292,4.9267339201347085,3.680569834693516,3.319430165306484,NA,NA,NA,0.12769495186491503,0.00842703703640495,0.2583980889932948,0.12769495186491503,0.00842703703640495,0.2583980889932948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-51.37553761530957,3.0867469150964286,-48.28879070021314,-32.94765438882845,14.623913763367636,-18.32374062546081,N,C,N,NA,NA,2.718281828459045,1,NA,NA
209,209,Keystone,IND,2,-26.272905312466712,-27.79580924062791,20.515683892987816,48.31149313361573,1.398172238679546,962.4985243963345,967.1808589618975,0,0,0,0,NA,NA,1.5913777352740066,1.4086222647259932,1.532137058039099,0.46786294196090106,NA,NA,NA,NA,NA,0.11769290708459701,0.002865507494956806,0.11769290708459701,0.11769290708459701,0.002865507494956806,0.11769290708459701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
210,210,Hiram,PAC,2,-27.961005406963775,-29.136134244711716,12.247355743625274,41.38348998833699,1.486889528563996,796.3658763545056,832.699632821152,0,1,0,1,0,0,2.298650644394445,7.701349355605554,2.298650644394445,7.701349355605554,1.4297877986637055,6.570212201336295,0.7035491843396054,0.08164401976883251,0.7035491843396054,0.4068157245674639,0.12311068291108226,0.3533119021886962,0.37384534014833704,0.1277180899268878,0.0030746200377869126,-50.60174228405178,1,0,0,0,1,-0.9287584702216979,-0.622768727366218,-0.20015000595024912,-50.60174228405178,Heidelberg,TRUE,NA,-50.60174228405178,Heidelberg,FALSE,NA,2.578207860047131,-31.137756006751555,-28.559548146704422,24.844557867820576,-19.79591555066424,5.048642317156336,B,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.7053271452246298
211,211,Southern Virginia,USAC,3,-29.58050986774669,-31.224900355861504,14.751354399174378,45.97625475503588,1.5533558690831673,934.081098206083,898.4247171093456,0,0,0,0,0,0,1.2784973369843557,8.721502663015645,1.1981089013209365,7.801891098679064,0.6008781337601802,6.3991218662398195,NA,NA,NA,0.34506681962939456,0.0227901293961117,0.15559545397977204,0.34506681962939456,0.0227901293961117,0.15559545397977204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-32.607114795257864,26.619382153483834,-5.987732641774031,-20.244350017109653,42.544145542447765,22.299795525338112,N,A+,D+,NA,NA,2.718281828459045,1,NA,NA
212,212,Anderson,HCAC,4,-30.496421154597975,-31.808320588155823,4.800939212986089,36.60925980114191,1.0706225951297974,794.178758674409,784.8385132897696,0,0,0,0,0,0,1.6414767029420254,8.358523297057973,1.6414767029420254,8.358523297057973,1.15806540324562,4.84193459675438,NA,NA,NA,0.2910913843722076,0.01514386746008406,0.20706835269527216,0.2910913843722076,0.01514386746008406,0.20706835269527216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-32.92975188619142,20.935202890866524,-11.994548995324894,-11.080977017191376,27.7759014204867,16.694924403295325,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
213,213,Westfield State,MASCAC,1,-30.757706828265054,-32.70200730147382,3.6241674289894417,36.326174730463265,1.9373195283026894,1008.2075783167794,954.1012178599158,0,0,0,0,0,0,4.042768315640622,5.957231684359378,4.042768315640622,5.957231684359378,3.2910697802324558,5.708930219767544,NA,NA,NA,0.12198294781156842,0.004532282844304581,0.006388762616722499,0.12198294781156842,0.004532282844304581,0.006388762616722499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-44.498318790956255,4.04107596681924,-40.45724282413701,-21.234266671108877,10.704646813142247,-10.52961985796663,N,C,N,NA,NA,2.718281828459045,1,NA,NA
214,214,New England College,CNE,1,-31.013710908179366,-32.720542995068,9.998687746509315,42.71923074157732,1.604619490457843,905,905,0,0,0,0,0,0,2.072210086956209,7.9277899130437905,2.072210086956209,7.9277899130437905,1.2894054417603502,5.71059455823965,NA,NA,NA,0.3039560740427955,0.03965669990791247,0.17730358683803968,0.3039560740427955,0.03965669990791247,0.17730358683803968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-39.72541125409243,21.257565178812214,-18.467846075280214,-23.099509555939598,34.981397118924114,11.881887562984517,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
215,215,Eureka,NACC,5,-31.151961254908667,-32.645160098359284,7.920292580725813,40.5654526790851,1.7979855351537086,817.805171908938,857.5416811934449,0,0,0,0,0,0,2.173567709007559,7.8264322909924395,2.173567709007559,7.8264322909924395,0.9784202029993784,7.021579797000622,NA,NA,NA,0.3055940525684714,0.05101947028510897,0.01159453644210734,0.3055940525684714,0.05101947028510897,0.01159453644210734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-44.454171336321046,9.496914776455961,-34.95725655986509,-25.75367785729388,20.25335999530145,-5.5003178619924284,N,B+,N,NA,NA,2.718281828459045,1,NA,NA
216,216,Grinnell,MWC,5,-31.427242234595422,-32.65636532231433,6.184759935826517,38.84112525814085,0.885321114244567,748.4184018920814,727.9246943173924,0,0,0,0,0,0,2.8620577966470564,7.137942203352944,2.8620577966470564,7.137942203352944,2.6165442894501805,6.3834557105498195,NA,NA,NA,0.2945502328252497,0.031104865866949903,0.12802765182344933,0.2945502328252497,0.031104865866949903,0.12802765182344933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-38.764880418752824,19.480102882193222,-19.284777536559602,-18.54629946108734,29.35760439416131,10.81130493307397,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
217,217,Hartwick,E8,2,-31.687729453964256,-33.54779286777915,11.258294491925074,44.80608735970422,1.0370489552934397,946.6229524970015,922.3592792559776,0,0,0,0,0,0,1.845018502506432,8.15498149749357,1.845018502506432,8.15498149749357,0.2077608796549588,6.792239120345041,NA,NA,NA,0.4195455525151234,0.09005464781923082,0.0702076497843096,0.4195455525151234,0.09005464781923082,0.0702076497843096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-55.05193701929589,6.3091497731540205,-48.74278724614187,-39.50538769261799,21.66867896140027,-17.836708731217715,N,B+,N,NA,NA,2.718281828459045,1,NA,NA
218,218,Knox,MWC,5,-33.16033990926822,-34.95725655986509,7.79408149308216,42.75133805294725,1.6533910576137292,891.5852366095694,861.6553343940999,0,0,0,0,0,0,2.8533979856079643,7.146602014392035,2.8533979856079643,7.146602014392035,2.4906049410337046,6.5093950589662954,NA,NA,NA,0.2881244968989048,0.030628691954160524,0.015887742313167585,0.2881244968989048,0.030628691954160524,0.015887742313167585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-38.8626193957113,6.217459297352012,-32.645160098359284,-20.25335999530145,25.75367785729388,5.5003178619924284,N,A-,N,NA,NA,2.718281828459045,1,NA,NA
219,219,Concordia-Chicago,NACC,5,-33.59247562314078,-35.33094270720447,19.14391898256667,54.47486168977114,1.7827060625658226,879.9072830483108,802.0862114946996,0,0,0,0,0,0,1.7100515761102408,8.289948423889758,1.7100515761102408,8.289948423889758,0.8554025098466567,7.144597490153343,NA,NA,NA,0.30985276104913806,0.05308309868958557,0.05012461112767086,0.30985276104913806,0.05308309868958557,0.05012461112767086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-37.55117162844065,15.860771606667084,-21.690400021773563,-30.074304551254343,42.03040157411073,11.95609702285639,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
220,221,Fitchburg State,MASCAC,1,-34.402553735675866,-35.874202720019035,8.402718032034185,44.27692075205322,1.755812915754497,740.2454541628529,751.5847960786368,1,0,1,0,1,0,3.264149733920954,6.735850266079048,3.264149733920954,6.735850266079048,2.7560202199237573,6.243979780076243,1.1068318537965638e-4,9.436349146518808e-9,NA,0.11964788534046984,0.0043977690831984995,0.02268848701242665,0.1329297966910354,0.004886409043959539,0.02268848701242665,-51.16228331394262,0.9999999833581847,0,0,0,1,3.1642033437861983e-10,2.4757860916935215e-7,5.345840120374312e-5,-51.16228331394262,Dean,TRUE,NA,-51.16228331394262,Dean,FALSE,NA,-8.208600520771213,-17.46785009491204,-25.676450615683255,15.260818949036846,-4.387593548254781,10.873225400782065,D-,N,N,1,2.7182817832219017,2.718281828459045,1,0,8.992417947180828e-6
221,220,Hilbert,LL,2,-36.74114039662619,-38.42698482446476,6.374389685974995,44.80137451043976,2.349906744810361,761.2187889692406,744.7728787858665,0,0,0,0,0,0,0.6364267043774474,9.363573295622553,0.6364267043774474,9.363573295622553,0.09452899424117356,6.905471005758827,NA,NA,NA,0.45160921927805175,0.08744923757603634,0.0993175533294726,0.45160921927805175,0.08744923757603634,0.0993175533294726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-33.934718192152296,7.127046367573179,-26.807671824579117,-13.95101027913981,29.06090844035591,15.1098981612161,N,A,N,NA,NA,2.718281828459045,1,NA,NA
222,222,Westminster Mo.,UMAC,6,-36.847759458768344,-37.91650870708801,6.349652524464948,44.266161231552964,1.2055379186458035,555.0730737612062,550.9963864772473,0,0,0,0,0,0,2.5840587701151354,7.415941229884864,2.5840587701151354,7.415941229884864,1.369030008631853,5.630969991368147,NA,NA,NA,0.0719154933226285,5.669866219216946e-4,0.02254544192095816,0.0719154933226285,5.669866219216946e-4,0.02254544192095816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-45.453914778369594,1.6834722783852425,-43.77044249998435,-25.285589667498815,22.097601336312973,-3.187988331185842,N,B,N,NA,NA,2.718281828459045,1,NA,NA
223,224,Worcester State,MASCAC,1,-38.499447603788894,-40.44276970926744,6.385262640030405,46.82803234929784,1.8488655269509404,800.0839159110374,784.017265303412,0,0,0,0,0,0,2.1823403311109955,7.8176596688890045,2.1823403311109955,7.8176596688890045,2.178675457556441,6.821324542443559,NA,NA,NA,0.16783338141130025,0.00663456392393561,0.4583179024681756,0.16783338141130025,0.00663456392393561,0.4583179024681756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
224,223,Castleton,NJAC,2,-38.656063411992015,-40.45724282413702,2.5153249903269828,42.972567814464,0.97456041501835,761.3547184494838,715.9874484762385,0,0,0,0,0,0,0.4791294367208464,9.520870563279153,0.4791294367208464,9.520870563279153,0.06540530043235111,6.934594699567649,NA,NA,NA,0.46876366014209403,0.09680030875236989,0.1776448204764964,0.46876366014209403,0.09680030875236989,0.1776448204764964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-34.80042375397101,2.0984164524971844,-32.70200730147383,-10.704646813142247,21.234266671108877,10.52961985796663,N,B,N,NA,NA,2.718281828459045,1,NA,NA
225,225,Crown,UMAC,6,-40.04860939501058,-41.5673578513671,2.6685456010196673,44.235903452386765,1.5506732524864606,619.2946763686966,617.2363725469422,0,0,0,0,0,0,1.2945148753692397,8.70548512463076,1.2945148753692397,8.70548512463076,1.2376157479784982,6.762384252021501,NA,NA,NA,0.11789503620024369,0.001898221324680438,0.2641292277132705,0.11789503620024369,0.001898221324680438,0.2641292277132705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-33.86402424901438,18.277242727811707,-15.58678152120267,-10.01459221469832,37.90820068099563,27.89360846629731,N,A+,D,NA,NA,2.718281828459045,1,NA,NA
226,226,Manchester,HCAC,4,-41.968152747305965,-43.770442499984355,3.0823132325656912,46.852755732550044,1.194569864409625,661.2043951437906,663.0527686823677,0,0,0,0,0,0,1.1544992662573623,8.84550073374264,1.1544992662573623,8.84550073374264,0.33257980315994723,5.667420196840053,NA,NA,NA,0.2761072255642409,0.016332180902089065,0.16668971779977637,0.2761072255642409,0.016332180902089065,0.16668971779977637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-45.665002185733414,7.748493478645397,-37.91650870708801,-22.097601336312973,25.285589667498815,3.187988331185842,N,A-,N,NA,NA,2.718281828459045,1,NA,NA
227,227,Oberlin,NCAC,4,-42.212333515915375,-44.35305765374441,4.899741040118035,49.252798693862445,0.5241959418763567,790.2162140819262,722.557231637251,0,0,0,0,0,0,0.21981084678660773,9.780189153213392,0.21981084678660773,9.780189153213392,0.06959825900537579,7.930401740994625,NA,NA,NA,0.580650399533767,0.15986339376023523,0.182579337023,0.580650399533767,0.15986339376023523,0.182579337023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-32.11864423600617,24.339043706988306,-7.779600529017863,-10.368671194138077,44.754450748466105,34.385779554328025,N,A+,C+,NA,NA,2.718281828459045,1,NA,NA
228,228,Beloit,MWC,5,-44.77474320498573,-46.417730111579544,-0.8392363138970041,45.57849379768254,1.8623785358964133,550.473442996435,523.6158795581139,0,0,0,0,0,0,1.0687255019569042,8.931274498043097,1.0687255019569042,8.931274498043097,1.0184604755071838,7.981539524492816,NA,NA,NA,0.29570437275287526,0.0333826515998661,0.06879729611251961,0.29570437275287526,0.0333826515998661,0.06879729611251961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-43.16365385596144,20.951533543239275,-22.212120312722167,-15.921076648572436,42.02861527867027,26.107538630097835,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
229,229,Maine Maritime,CNE,1,-46.40982102848502,-48.74278724614187,4.898165409756104,53.640952655897976,1.2588466610006388,812.4246345510142,570.8964837954478,0,0,0,0,0,0,0.4945138981956146,9.505486101804385,0.4945138981956146,9.505486101804385,0.20650424783778856,6.793495752162212,NA,NA,NA,0.2655643599590396,0.03347486961049569,0.04360459622190619,0.2655643599590396,0.03347486961049569,0.04360459622190619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-43.395102996306306,9.847310128527157,-33.54779286777915,-21.66867896140027,39.50538769261799,17.836708731217715,N,A+,N,NA,NA,2.718281828459045,1,NA,NA
230,230,Lawrence,MWC,5,-46.64670866384481,-48.28879070021314,4.410862199877665,52.699652900090804,0.5757690082438867,484.546378045586,507.9191057659197,0,0,0,0,0,0,1.0101761212071556,8.989823878792844,1.0101761212071556,8.989823878792844,0.8882978598993839,8.111702140100617,NA,NA,NA,0.2814854618409861,0.027637133520127977,0.05025286614317981,0.2814854618409861,0.027637133520127977,0.05025286614317981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,-36.61639245698197,9.414209693635843,-27.202182763346126,-14.623913763367636,32.94765438882845,18.32374062546081,N,A,N,NA,NA,2.718281828459045,1,NA,NA
